date,time,price,target_base_price,entry_price,since_entry_change_pct,predicted_trend,trend_code,confidence,next_change_pct,actual_trend,correct,year
2025-10-10,2025-10-10 23:00,113700.0,113700.0,114048.93,-0.31,中性,1,24.11,-0.81,跌,False,2025
2025-10-11,2025-10-11 00:00,112774.5,112774.5,114048.93,-1.12,中性,1,23.43,-0.23,跌,False,2025
2025-10-11,2025-10-11 01:00,112514.58,112514.58,114048.93,-1.35,中性,1,22.93,-1.26,跌,False,2025
2025-10-11,2025-10-11 02:00,111095.37,111095.37,114048.93,-2.59,中性,1,22.5,1.89,涨,False,2025
2025-10-11,2025-10-11 03:00,113196.48,113196.48,114048.93,-0.75,中性,1,22.32,-0.79,跌,False,2025
2025-10-11,2025-10-11 04:00,112300.01,112300.01,114048.93,-1.53,中性,1,22.18,0.58,涨,False,2025
2025-10-11,2025-10-11 05:00,112945.79,112945.79,114048.93,-0.97,中性,1,22.21,-0.49,跌,False,2025
2025-10-11,2025-10-11 06:00,112389.48,112389.48,114048.93,-1.46,中性,1,22.47,-0.31,跌,False,2025
2025-10-11,2025-10-11 07:00,112045.99,112045.99,114048.93,-1.76,中性,1,22.83,-1.48,跌,False,2025
2025-10-11,2025-10-11 08:00,110384.61,110384.61,114048.93,-3.21,中性,1,22.91,0.85,涨,False,2025
2025-10-11,2025-10-11 09:00,111328.38,111328.38,114048.93,-2.39,中性,1,23.31,0.28,涨,False,2025
2025-10-11,2025-10-11 10:00,111642.78,111642.78,114048.93,-2.11,中性,1,23.86,0.42,涨,False,2025
2025-10-11,2025-10-11 11:00,112114.64,112114.64,114048.93,-1.7,中性,1,24.35,0.15,涨,False,2025
2025-10-11,2025-10-11 12:00,112280.0,112280.0,114048.93,-1.55,中性,1,24.7,0.09,平,True,2025
2025-10-11,2025-10-11 13:00,112380.14,112380.14,114048.93,-1.46,中性,1,25.09,-0.1,平,True,2025
2025-10-11,2025-10-11 14:00,112267.86,112267.86,114048.93,-1.56,中性,1,25.32,-0.25,跌,False,2025
2025-10-11,2025-10-11 15:00,111991.97,111991.97,114048.93,-1.8,中性,1,25.34,-0.18,跌,False,2025
2025-10-11,2025-10-11 16:00,111793.2,111793.2,114048.93,-1.98,中性,1,25.21,0.05,平,True,2025
2025-10-11,2025-10-11 17:00,111846.18,111846.18,114048.93,-1.93,中性,1,25.01,0.14,涨,False,2025
2025-10-11,2025-10-11 18:00,112005.57,112005.57,114048.93,-1.79,中性,1,24.77,-0.04,平,True,2025
2025-10-11,2025-10-11 19:00,111955.27,111955.27,114048.93,-1.84,中性,1,24.56,-0.69,跌,False,2025
2025-10-11,2025-10-11 20:00,111178.31,111178.31,114048.93,-2.52,中性,1,24.14,-0.84,跌,False,2025
2025-10-11,2025-10-11 21:00,110244.98,110244.98,114048.93,-3.34,中性,1,23.58,0.59,涨,False,2025
2025-10-11,2025-10-11 22:00,110893.54,110893.54,114048.93,-2.77,中性,1,23.26,0.14,涨,False,2025
2025-10-11,2025-10-11 23:00,111043.27,111043.27,114048.93,-2.64,中性,1,22.95,-0.36,跌,False,2025
2025-10-12,2025-10-12 00:00,110644.4,110644.4,114048.93,-2.99,中性,1,22.6,-0.91,跌,False,2025
2025-10-12,2025-10-12 01:00,109641.54,109641.54,114048.93,-3.86,中性,1,22.14,0.31,涨,False,2025
2025-10-12,2025-10-12 02:00,109978.56,109978.56,114048.93,-3.57,中性,1,21.73,0.13,涨,False,2025
2025-10-12,2025-10-12 03:00,110119.02,110119.02,114048.93,-3.45,中性,1,21.19,0.51,涨,False,2025
2025-10-12,2025-10-12 04:00,110676.0,110676.0,114048.93,-2.96,中性,1,20.79,0.77,涨,False,2025
2025-10-12,2025-10-12 05:00,111524.87,111524.87,114048.93,-2.21,中性,1,20.54,0.16,涨,False,2025
2025-10-12,2025-10-12 06:00,111700.38,111700.38,114048.93,-2.06,中性,1,20.38,-0.01,平,True,2025
2025-10-12,2025-10-12 07:00,111686.01,111686.01,114048.93,-2.07,中性,1,20.28,-0.14,跌,False,2025
2025-10-12,2025-10-12 08:00,111525.2,111525.2,114048.93,-2.21,中性,1,20.21,-0.19,跌,False,2025
2025-10-12,2025-10-12 09:00,111310.9,111310.9,114048.93,-2.4,中性,1,20.14,0.47,涨,False,2025
2025-10-12,2025-10-12 10:00,111837.04,111837.04,114048.93,-1.94,中性,1,20.17,-0.17,跌,False,2025
2025-10-12,2025-10-12 11:00,111651.64,111651.64,114048.93,-2.1,中性,1,20.17,0.18,涨,False,2025
2025-10-12,2025-10-12 12:00,111848.36,111848.36,114048.93,-1.93,中性,1,20.21,-0.05,平,True,2025
2025-10-12,2025-10-12 13:00,111789.6,111789.6,114048.93,-1.98,中性,1,20.22,-0.44,跌,False,2025
2025-10-12,2025-10-12 14:00,111297.52,111297.52,114048.93,-2.41,中性,1,20.14,0.93,涨,False,2025
2025-10-12,2025-10-12 15:00,112338.1,112338.1,114048.93,-1.5,中性,1,20.1,0.77,涨,False,2025
2025-10-12,2025-10-12 16:00,113198.2,113198.2,114048.93,-0.75,中性,1,20.02,0.77,涨,False,2025
2025-10-12,2025-10-12 17:00,114069.35,114069.35,114048.93,0.02,中性,1,19.96,-0.24,跌,False,2025
2025-10-12,2025-10-12 18:00,113799.99,113799.99,114048.93,-0.22,中性,1,19.85,0.07,平,True,2025
2025-10-12,2025-10-12 19:00,113878.93,113878.93,114048.93,-0.15,中性,1,19.76,0.41,涨,False,2025
2025-10-12,2025-10-12 20:00,114342.28,114342.28,114048.93,0.26,中性,1,19.75,0.51,涨,False,2025
2025-10-12,2025-10-12 21:00,114927.97,114927.97,114048.93,0.77,中性,1,19.76,-0.04,平,True,2025
2025-10-12,2025-10-12 22:00,114882.06,114882.06,114048.93,0.73,中性,1,19.71,0.3,涨,False,2025
2025-10-12,2025-10-12 23:00,115221.4,115221.4,114048.93,1.03,中性,1,19.74,-0.23,跌,False,2025
2025-10-13,2025-10-13 00:00,114958.8,114958.8,114048.93,0.8,中性,1,19.75,0.28,涨,False,2025
2025-10-13,2025-10-13 01:00,115280.84,115280.84,114048.93,1.08,中性,1,19.79,0.38,涨,False,2025
2025-10-13,2025-10-13 02:00,115713.32,115713.32,114048.93,1.46,中性,1,19.85,-0.34,跌,False,2025
2025-10-13,2025-10-13 03:00,115319.97,115319.97,114048.93,1.11,中性,1,19.87,-0.43,跌,False,2025
2025-10-13,2025-10-13 04:00,114821.12,114821.12,114048.93,0.68,中性,1,19.87,-0.1,平,True,2025
2025-10-13,2025-10-13 05:00,114708.15,114708.15,114048.93,0.58,中性,1,19.9,-0.08,平,True,2025
2025-10-13,2025-10-13 06:00,114611.82,114611.82,114048.93,0.49,中性,1,19.97,0.53,涨,False,2025
2025-10-13,2025-10-13 07:00,115221.22,115221.22,114048.93,1.03,中性,1,20.13,0.15,涨,False,2025
2025-10-13,2025-10-13 08:00,115399.67,115399.67,114048.93,1.18,中性,1,20.39,-0.13,跌,False,2025
2025-10-13,2025-10-13 09:00,115254.23,115254.23,114048.93,1.06,中性,1,20.74,-0.11,跌,False,2025
2025-10-13,2025-10-13 10:00,115127.04,115127.04,114048.93,0.95,中性,1,21.1,-0.27,跌,False,2025
2025-10-13,2025-10-13 11:00,114810.62,114810.62,114048.93,0.67,中性,1,21.5,-0.55,跌,False,2025
2025-10-13,2025-10-13 12:00,114180.0,114180.0,114048.93,0.11,中性,1,21.75,0.2,涨,False,2025
2025-10-13,2025-10-13 13:00,114412.26,114412.26,114048.93,0.32,中性,1,22.0,0.82,涨,False,2025
2025-10-13,2025-10-13 14:00,115345.79,115345.79,114048.93,1.14,中性,1,22.38,-1.13,跌,False,2025
2025-10-13,2025-10-13 15:00,114036.63,114036.63,114048.93,-0.01,中性,1,22.3,0.24,涨,False,2025
2025-10-13,2025-10-13 16:00,114312.1,114312.1,114048.93,0.23,中性,1,22.46,0.31,涨,False,2025
2025-10-13,2025-10-13 17:00,114669.24,114669.24,114048.93,0.54,中性,1,22.73,0.32,涨,False,2025
2025-10-13,2025-10-13 18:00,115040.55,115040.55,114048.93,0.87,中性,1,23.11,0.1,涨,False,2025
2025-10-13,2025-10-13 19:00,115160.63,115160.63,114048.93,0.97,中性,1,23.83,0.55,涨,False,2025
2025-10-13,2025-10-13 20:00,115792.84,115792.84,114048.93,1.53,中性,1,24.37,-0.07,平,True,2025
2025-10-13,2025-10-13 21:00,115713.37,115713.37,114048.93,1.46,中性,1,24.89,-0.01,平,True,2025
2025-10-13,2025-10-13 22:00,115700.0,115700.0,114048.93,1.45,中性,1,25.49,-0.17,跌,False,2025
2025-10-13,2025-10-13 23:00,115507.19,115507.19,114048.93,1.28,中性,1,26.05,-0.3,跌,False,2025
2025-10-14,2025-10-14 00:00,115166.0,115166.0,114048.93,0.98,中性,1,26.48,-0.18,跌,False,2025
2025-10-14,2025-10-14 01:00,114959.03,114959.03,114048.93,0.8,中性,1,26.78,-0.6,跌,False,2025
2025-10-14,2025-10-14 02:00,114274.57,114274.57,114048.93,0.2,中性,1,26.87,-0.55,跌,False,2025
2025-10-14,2025-10-14 03:00,113647.05,113647.05,114048.93,-0.35,中性,1,26.58,-0.13,跌,False,2025
2025-10-14,2025-10-14 04:00,113500.0,113500.0,114048.93,-0.48,中性,1,26.52,-0.39,跌,False,2025
2025-10-14,2025-10-14 05:00,113062.09,113062.09,114048.93,-0.87,中性,1,26.45,-0.5,跌,False,2025
2025-10-14,2025-10-14 06:00,112493.11,112493.11,114048.93,-1.36,中性,1,26.29,-0.45,跌,False,2025
2025-10-14,2025-10-14 07:00,111987.38,111987.38,114048.93,-1.81,中性,1,26.16,-0.23,跌,False,2025
2025-10-14,2025-10-14 08:00,111724.41,111724.41,114048.93,-2.04,中性,1,26.12,0.07,平,True,2025
2025-10-14,2025-10-14 09:00,111803.33,111803.33,114048.93,-1.97,中性,1,26.23,-0.46,跌,False,2025
2025-10-14,2025-10-14 10:00,111287.89,111287.89,114048.93,-2.42,中性,1,26.45,-0.6,跌,False,2025
2025-10-14,2025-10-14 11:00,110623.58,110623.58,114048.93,-3.0,中性,1,26.74,0.62,涨,False,2025
2025-10-14,2025-10-14 12:00,111313.98,111313.98,114048.93,-2.4,中性,1,27.14,-0.46,跌,False,2025
2025-10-14,2025-10-14 13:00,110803.28,110803.28,114048.93,-2.85,中性,1,27.64,0.19,涨,False,2025
2025-10-14,2025-10-14 14:00,111014.38,111014.38,114048.93,-2.66,中性,1,28.22,0.38,涨,False,2025
2025-10-14,2025-10-14 15:00,111435.21,111435.21,114048.93,-2.29,中性,1,28.81,1.31,涨,False,2025
2025-10-14,2025-10-14 16:00,112900.43,112900.43,114048.93,-1.01,中性,1,29.45,-0.51,跌,False,2025
2025-10-14,2025-10-14 17:00,112328.83,112328.83,114048.93,-1.51,中性,1,30.17,0.4,涨,False,2025
2025-10-14,2025-10-14 18:00,112774.97,112774.97,114048.93,-1.12,中性,1,30.79,0.08,平,True,2025
2025-10-14,2025-10-14 19:00,112861.36,112861.36,114048.93,-1.04,中性,1,31.33,-0.22,跌,False,2025
2025-10-14,2025-10-14 20:00,112613.7,112613.7,114048.93,-1.26,中性,1,31.58,0.34,涨,False,2025
2025-10-14,2025-10-14 21:00,112992.87,112992.87,114048.93,-0.93,中性,1,31.38,0.12,涨,False,2025
2025-10-14,2025-10-14 22:00,113128.7,113128.7,114048.93,-0.81,中性,1,31.03,0.07,平,True,2025
2025-10-14,2025-10-14 23:00,113211.87,113211.87,114048.93,-0.73,中性,1,30.49,-0.16,跌,False,2025
2025-10-15,2025-10-15 00:00,113028.14,113028.14,114048.93,-0.9,中性,1,29.9,-0.03,平,True,2025
2025-10-15,2025-10-15 01:00,112993.86,112993.86,114048.93,-0.93,中性,1,29.18,-0.23,跌,False,2025
2025-10-15,2025-10-15 02:00,112738.17,112738.17,114048.93,-1.15,中性,1,28.14,0.06,平,True,2025
2025-10-15,2025-10-15 03:00,112809.94,112809.94,114048.93,-1.09,中性,1,27.14,-0.7,跌,False,2025
2025-10-15,2025-10-15 04:00,112024.29,112024.29,114048.93,-1.78,中性,1,25.92,0.29,涨,False,2025
2025-10-15,2025-10-15 05:00,112344.81,112344.81,114048.93,-1.49,中性,1,25.14,0.08,平,True,2025
2025-10-15,2025-10-15 06:00,112431.95,112431.95,114048.93,-1.42,中性,1,24.37,0.03,平,True,2025
2025-10-15,2025-10-15 07:00,112460.47,112460.47,114048.93,-1.39,中性,1,23.57,0.11,涨,False,2025
2025-10-15,2025-10-15 08:00,112584.5,112584.5,114048.93,-1.28,中性,1,22.92,0.32,涨,False,2025
2025-10-15,2025-10-15 09:00,112944.85,112944.85,114048.93,-0.97,中性,1,22.41,-0.34,跌,False,2025
2025-10-15,2025-10-15 10:00,112564.01,112564.01,114048.93,-1.3,中性,1,21.95,-0.26,跌,False,2025
2025-10-15,2025-10-15 11:00,112266.71,112266.71,114048.93,-1.56,中性,1,21.48,-0.32,跌,False,2025
2025-10-15,2025-10-15 12:00,111905.73,111905.73,114048.93,-1.88,中性,1,21.08,-0.17,跌,False,2025
2025-10-15,2025-10-15 13:00,111711.25,111711.25,114048.93,-2.05,中性,1,20.87,-0.29,跌,False,2025
2025-10-15,2025-10-15 14:00,111389.0,111389.0,114048.93,-2.33,中性,1,20.78,-0.3,跌,False,2025
2025-10-15,2025-10-15 15:00,111059.76,111059.76,114048.93,-2.62,中性,1,20.72,-0.24,跌,False,2025
2025-10-15,2025-10-15 16:00,110798.01,110798.01,114048.93,-2.85,中性,1,20.75,-0.05,平,True,2025
2025-10-15,2025-10-15 17:00,110748.0,110748.0,114048.93,-2.89,中性,1,21.0,0.4,涨,False,2025
2025-10-15,2025-10-15 18:00,111186.78,111186.78,114048.93,-2.51,中性,1,21.61,0.23,涨,False,2025
2025-10-15,2025-10-15 19:00,111444.76,111444.76,114048.93,-2.28,中性,1,22.19,-0.16,跌,False,2025
2025-10-15,2025-10-15 20:00,111271.73,111271.73,114048.93,-2.44,中性,1,22.97,-0.15,跌,False,2025
2025-10-15,2025-10-15 21:00,111109.76,111109.76,114048.93,-2.58,中性,1,23.76,-0.23,跌,False,2025
2025-10-15,2025-10-15 22:00,110854.19,110854.19,114048.93,-2.8,中性,1,24.6,-0.17,跌,False,2025
2025-10-15,2025-10-15 23:00,110667.97,110667.97,114048.93,-2.96,中性,1,25.35,0.09,平,True,2025
2025-10-16,2025-10-16 00:00,110763.28,110763.28,114048.93,-2.88,中性,1,25.97,-0.3,跌,False,2025
2025-10-16,2025-10-16 01:00,110431.27,110431.27,114048.93,-3.17,中性,1,26.54,0.79,涨,False,2025
2025-10-16,2025-10-16 02:00,111299.99,111299.99,114048.93,-2.41,中性,1,27.24,0.19,涨,False,2025
2025-10-16,2025-10-16 03:00,111510.43,111510.43,114048.93,-2.23,中性,1,28.4,-0.16,跌,False,2025
2025-10-16,2025-10-16 04:00,111329.48,111329.48,114048.93,-2.38,中性,1,29.45,-0.33,跌,False,2025
2025-10-16,2025-10-16 05:00,110966.03,110966.03,114048.93,-2.7,中性,1,30.08,-0.01,平,True,2025
2025-10-16,2025-10-16 06:00,110951.14,110951.14,114048.93,-2.72,中性,1,30.45,0.65,涨,False,2025
2025-10-16,2025-10-16 07:00,111666.83,111666.83,114048.93,-2.09,中性,1,30.75,-0.97,跌,False,2025
2025-10-16,2025-10-16 08:00,110584.2,110584.2,114048.93,-3.04,中性,1,30.48,0.21,涨,False,2025
2025-10-16,2025-10-16 09:00,110817.5,110817.5,114048.93,-2.83,中性,1,30.2,0.3,涨,False,2025
2025-10-16,2025-10-16 10:00,111146.31,111146.31,114048.93,-2.55,中性,1,29.63,0.29,涨,False,2025
2025-10-16,2025-10-16 11:00,111469.63,111469.63,114048.93,-2.26,中性,1,29.27,-0.06,平,True,2025
2025-10-16,2025-10-16 12:00,111404.72,111404.72,114048.93,-2.32,中性,1,28.94,0.1,涨,False,2025
2025-10-16,2025-10-16 13:00,111519.07,111519.07,114048.93,-2.22,中性,1,28.63,-0.59,跌,False,2025
2025-10-16,2025-10-16 14:00,110860.0,110860.0,114048.93,-2.8,中性,1,28.3,-0.3,跌,False,2025
2025-10-16,2025-10-16 15:00,110529.34,110529.34,114048.93,-3.09,中性,1,27.63,-1.79,跌,False,2025
2025-10-16,2025-10-16 16:00,108549.21,108549.21,114048.93,-4.82,中性,1,27.05,0.63,涨,False,2025
2025-10-16,2025-10-16 17:00,109232.43,109232.43,114048.93,-4.22,中性,1,26.4,-0.87,跌,False,2025
2025-10-16,2025-10-16 18:00,108276.7,108276.7,114048.93,-5.06,中性,1,25.79,0.35,涨,False,2025
2025-10-16,2025-10-16 19:00,108656.19,108656.19,114048.93,-4.73,中性,1,25.39,-0.42,跌,False,2025
2025-10-16,2025-10-16 20:00,108197.66,108197.66,114048.93,-5.13,中性,1,25.1,-0.33,跌,False,2025
2025-10-16,2025-10-16 21:00,107838.01,107838.01,114048.93,-5.45,中性,1,24.83,0.56,涨,False,2025
2025-10-16,2025-10-16 22:00,108443.7,108443.7,114048.93,-4.91,中性,1,24.86,-0.59,跌,False,2025
2025-10-16,2025-10-16 23:00,107798.85,107798.85,114048.93,-5.48,中性,1,25.08,0.37,涨,False,2025
2025-10-17,2025-10-17 00:00,108194.28,108194.28,114048.93,-5.13,中性,1,25.65,0.56,涨,False,2025
2025-10-17,2025-10-17 01:00,108800.0,108800.0,114048.93,-4.6,中性,1,26.35,0.04,平,True,2025
2025-10-17,2025-10-17 02:00,108839.84,108839.84,114048.93,-4.57,中性,1,27.15,0.12,涨,False,2025
2025-10-17,2025-10-17 03:00,108972.97,108972.97,114048.93,-4.45,中性,1,28.13,0.19,涨,False,2025
2025-10-17,2025-10-17 04:00,109176.74,109176.74,114048.93,-4.27,中性,1,29.24,-0.36,跌,False,2025
2025-10-17,2025-10-17 05:00,108787.26,108787.26,114048.93,-4.61,中性,1,30.19,-0.37,跌,False,2025
2025-10-17,2025-10-17 06:00,108381.76,108381.76,114048.93,-4.97,中性,1,30.9,-1.51,跌,False,2025
2025-10-17,2025-10-17 07:00,106741.28,106741.28,114048.93,-6.41,中性,1,30.99,-1.04,跌,False,2025
2025-10-17,2025-10-17 08:00,105633.75,105633.75,114048.93,-7.38,中性,1,30.64,-0.71,跌,False,2025
2025-10-17,2025-10-17 09:00,104884.38,104884.38,114048.93,-8.04,中性,1,30.0,-0.34,跌,False,2025
2025-10-17,2025-10-17 10:00,104531.35,104531.35,114048.93,-8.35,中性,1,29.18,0.21,涨,False,2025
2025-10-17,2025-10-17 11:00,104751.99,104751.99,114048.93,-8.15,中性,1,28.59,0.89,涨,False,2025
2025-10-17,2025-10-17 12:00,105683.72,105683.72,114048.93,-7.33,中性,1,28.17,-0.32,跌,False,2025
2025-10-17,2025-10-17 13:00,105350.4,105350.4,114048.93,-7.63,中性,1,27.85,0.46,涨,False,2025
2025-10-17,2025-10-17 14:00,105835.63,105835.63,114048.93,-7.2,中性,1,27.68,-0.64,跌,False,2025
2025-10-17,2025-10-17 15:00,105163.42,105163.42,114048.93,-7.79,中性,1,27.39,1.56,涨,False,2025
2025-10-17,2025-10-17 16:00,106803.53,106803.53,114048.93,-6.35,中性,1,27.23,-0.4,跌,False,2025
2025-10-17,2025-10-17 17:00,106372.34,106372.34,114048.93,-6.73,中性,1,27.02,0.08,平,True,2025
2025-10-17,2025-10-17 18:00,106453.27,106453.27,114048.93,-6.66,中性,1,26.89,0.18,涨,False,2025
2025-10-17,2025-10-17 19:00,106647.11,106647.11,114048.93,-6.49,中性,1,26.81,-0.18,跌,False,2025
2025-10-17,2025-10-17 20:00,106454.72,106454.72,114048.93,-6.66,中性,1,26.69,0.53,涨,False,2025
2025-10-17,2025-10-17 21:00,107021.37,107021.37,114048.93,-6.16,中性,1,26.49,0.26,涨,False,2025
2025-10-17,2025-10-17 22:00,107301.4,107301.4,114048.93,-5.92,中性,1,26.33,-0.28,跌,False,2025
2025-10-17,2025-10-17 23:00,107000.1,107000.1,114048.93,-6.18,中性,1,26.03,-0.53,跌,False,2025
2025-10-18,2025-10-18 00:00,106431.68,106431.68,114048.93,-6.68,中性,1,25.49,0.39,涨,False,2025
2025-10-18,2025-10-18 01:00,106845.52,106845.52,114048.93,-6.32,中性,1,24.88,0.28,涨,False,2025
2025-10-18,2025-10-18 02:00,107149.3,107149.3,114048.93,-6.05,中性,1,24.34,-0.51,跌,False,2025
2025-10-18,2025-10-18 03:00,106597.98,106597.98,114048.93,-6.53,中性,1,23.62,0.44,涨,False,2025
2025-10-18,2025-10-18 04:00,107070.4,107070.4,114048.93,-6.12,中性,1,22.89,-0.55,跌,False,2025
2025-10-18,2025-10-18 05:00,106478.71,106478.71,114048.93,-6.64,中性,1,22.15,0.31,涨,False,2025
2025-10-18,2025-10-18 06:00,106812.52,106812.52,114048.93,-6.35,中性,1,21.53,0.03,平,True,2025
2025-10-18,2025-10-18 07:00,106839.96,106839.96,114048.93,-6.32,中性,1,20.9,-0.16,跌,False,2025
2025-10-18,2025-10-18 08:00,106665.0,106665.0,114048.93,-6.47,中性,1,20.12,0.05,平,True,2025
2025-10-18,2025-10-18 09:00,106719.2,106719.2,114048.93,-6.43,中性,1,19.46,0.15,涨,False,2025
2025-10-18,2025-10-18 10:00,106884.41,106884.41,114048.93,-6.28,中性,1,18.97,0.04,平,True,2025
2025-10-18,2025-10-18 11:00,106924.47,106924.47,114048.93,-6.25,中性,1,18.63,0.27,涨,False,2025
2025-10-18,2025-10-18 12:00,107208.6,107208.6,114048.93,-6.0,中性,1,18.5,-0.13,跌,False,2025
2025-10-18,2025-10-18 13:00,107065.17,107065.17,114048.93,-6.12,中性,1,18.5,-0.16,跌,False,2025
2025-10-18,2025-10-18 14:00,106888.78,106888.78,114048.93,-6.28,中性,1,18.64,0.13,涨,False,2025
2025-10-18,2025-10-18 15:00,107028.36,107028.36,114048.93,-6.16,中性,1,18.94,-0.07,平,True,2025
2025-10-18,2025-10-18 16:00,106948.75,106948.75,114048.93,-6.23,中性,1,19.36,-0.27,跌,False,2025
2025-10-18,2025-10-18 17:00,106664.01,106664.01,114048.93,-6.48,中性,1,19.81,0.2,涨,False,2025
2025-10-18,2025-10-18 18:00,106880.03,106880.03,114048.93,-6.29,中性,1,20.36,-0.03,平,True,2025
2025-10-18,2025-10-18 19:00,106843.75,106843.75,114048.93,-6.32,中性,1,21.06,0.22,涨,False,2025
2025-10-18,2025-10-18 20:00,107080.14,107080.14,114048.93,-6.11,中性,1,21.92,-0.06,平,True,2025
2025-10-18,2025-10-18 21:00,107018.51,107018.51,114048.93,-6.16,中性,1,22.73,0.15,涨,False,2025
2025-10-18,2025-10-18 22:00,107177.05,107177.05,114048.93,-6.03,中性,1,23.49,-0.05,平,True,2025
2025-10-18,2025-10-18 23:00,107125.87,107125.87,114048.93,-6.07,中性,1,24.21,0.06,平,True,2025
2025-10-19,2025-10-19 00:00,107185.01,107185.01,114048.93,-6.02,中性,1,24.96,-0.27,跌,False,2025
2025-10-19,2025-10-19 01:00,106898.03,106898.03,114048.93,-6.27,中性,1,25.42,0.07,平,True,2025
2025-10-19,2025-10-19 02:00,106973.26,106973.26,114048.93,-6.2,中性,1,25.68,-0.12,跌,False,2025
2025-10-19,2025-10-19 03:00,106847.02,106847.02,114048.93,-6.31,中性,1,25.91,0.4,涨,False,2025
2025-10-19,2025-10-19 04:00,107275.78,107275.78,114048.93,-5.94,中性,1,26.02,-0.21,跌,False,2025
2025-10-19,2025-10-19 05:00,107046.9,107046.9,114048.93,-6.14,中性,1,26.61,-0.15,跌,False,2025
2025-10-19,2025-10-19 06:00,106888.59,106888.59,114048.93,-6.28,中性,1,27.3,-0.1,跌,False,2025
2025-10-19,2025-10-19 07:00,106777.75,106777.75,114048.93,-6.38,中性,1,27.78,0.01,平,True,2025
2025-10-19,2025-10-19 08:00,106786.0,106786.0,114048.93,-6.37,中性,1,28.23,-0.32,跌,False,2025
2025-10-19,2025-10-19 09:00,106443.95,106443.95,114048.93,-6.67,中性,1,28.15,0.9,涨,False,2025
2025-10-19,2025-10-19 10:00,107401.47,107401.47,114048.93,-5.83,中性,1,27.69,0.45,涨,False,2025
2025-10-19,2025-10-19 11:00,107882.71,107882.71,114048.93,-5.41,中性,1,27.5,-0.09,平,True,2025
2025-10-19,2025-10-19 12:00,107783.47,107783.47,114048.93,-5.49,中性,1,27.36,-0.14,跌,False,2025
2025-10-19,2025-10-19 13:00,107631.43,107631.43,114048.93,-5.63,中性,1,27.28,0.43,涨,False,2025
2025-10-19,2025-10-19 14:00,108096.34,108096.34,114048.93,-5.22,中性,1,27.17,0.29,涨,False,2025
2025-10-19,2025-10-19 15:00,108405.47,108405.47,114048.93,-4.95,中性,1,27.01,0.07,平,True,2025
2025-10-19,2025-10-19 16:00,108486.7,108486.7,114048.93,-4.88,中性,1,26.84,0.13,涨,False,2025
2025-10-19,2025-10-19 17:00,108624.19,108624.19,114048.93,-4.76,中性,1,26.48,0.45,涨,False,2025
2025-10-19,2025-10-19 18:00,109113.52,109113.52,114048.93,-4.33,中性,1,26.13,0.25,涨,False,2025
2025-10-19,2025-10-19 19:00,109383.01,109383.01,114048.93,-4.09,中性,1,25.92,-0.43,跌,False,2025
2025-10-19,2025-10-19 20:00,108908.43,108908.43,114048.93,-4.51,中性,1,25.71,-0.06,平,True,2025
2025-10-19,2025-10-19 21:00,108845.06,108845.06,114048.93,-4.56,中性,1,25.55,-0.09,平,True,2025
2025-10-19,2025-10-19 22:00,108744.82,108744.82,114048.93,-4.65,中性,1,25.46,0.37,涨,False,2025
2025-10-19,2025-10-19 23:00,109146.8,109146.8,114048.93,-4.3,中性,1,25.4,-0.46,跌,False,2025
2025-10-20,2025-10-20 00:00,108642.78,108642.78,114048.93,-4.74,中性,1,25.33,-0.55,跌,False,2025
2025-10-20,2025-10-20 01:00,108047.46,108047.46,114048.93,-5.26,中性,1,25.2,0.01,平,True,2025
